episode,theta_A,theta_B,phi_A,phi_B,critic_lr_scale,episode_cost,terminal_mean,terminal_var
183,0.9608472446705631,0.044530755154274265,0.5066890024895078,0.00034288946818418524,0.9848570998980861,0.2887194077221525,0.096079592843342,0.1069377851602162
184,0.9615133243391094,0.04449035513231858,0.5067353871261001,0.0003440522661471528,0.9848570998980861,0.2689000641615049,0.08018951206104535,0.10034838572095398
185,0.9625921671618102,0.04445427692752944,0.5068070005323192,0.00034659752432876837,0.9848570998980861,0.2768045291596687,-0.11326493184082632,0.10439234638385582
186,0.9651323373232901,0.044585571489311054,0.5068704439921173,0.00034795639867798734,0.9848570998980861,0.36177265148984816,-0.14694023504719658,0.14001377645948612
187,0.9661699905547366,0.044620524730228935,0.506951088988248,0.000350418978780575,0.965816129409016,0.30636645410128677,0.046095705467244376,0.11136719792787517
188,0.9667079337650643,0.044429277668086575,0.5069908716603679,0.00035087262904703756,0.965816129409016,0.22890829262875667,-0.03392114035559331,0.09347011961979834
189,0.9700371282839231,0.04611888807025857,0.5070800521878652,0.00036897638816428194,0.965816129409016,0.34827728985509326,0.37563588421235267,0.09243290010687845
190,0.9708607254762162,0.046310981723835035,0.5071273895477584,0.0003699677308764079,0.965816129409016,0.2808897711958747,0.2461422352722394,0.11013848505252544
191,0.9729740956891361,0.04683039013755278,0.5072166726213458,0.00037799936921984086,0.9751750384250634,0.33710565588293084,-0.15379611014256248,0.10935827108442375
192,0.9743133582683422,0.04683750959910663,0.5072675127123645,0.00037943732433762993,0.9751750384250634,0.28485429397331297,0.12463938487960018,0.09908073790196414
193,0.9752510273324947,0.04671816266341979,0.5073363888409949,0.00037998253490087485,0.9751750384250634,0.2603725606792246,-0.02580265176656738,0.10295614888718334
194,0.976000627787087,0.04661122109559766,0.5073867694181045,0.0003811853721982761,0.9751750384250634,0.2790202105144097,0.004715103568069419,0.09085193105196632
195,0.978410043996914,0.04780660270485435,0.5074747343111025,0.0003983824453670301,1.0617024956035077,0.3313797800038076,-0.20972480858912154,0.09203649969070174
196,0.9821918424183201,0.049125941441215584,0.5075341095340447,0.0004066701526620709,1.0617024956035077,0.337251379501544,-0.3240221346136128,0.12323896785235218
197,0.9830906720227184,0.048970910311002175,0.5076124556695292,0.00040905258074796526,1.0617024956035077,0.2905845239392435,-0.016094105962825084,0.11114346840845407
198,0.985242751999076,0.04916068358784586,0.5076638707326997,0.0004122115625746439,1.0617024956035077,0.282001427142313,-0.05932695844686919,0.1101562941603472
199,0.9866431973409515,0.049215126847823254,0.507740356138904,0.00041457050471268463,1.014388935947107,0.2794538522194163,-0.09338693017991384,0.10076398953524432
200,0.9874954440215702,0.04925627059756077,0.5077916112827738,0.00041716796306617414,1.014388935947107,0.2780681286780108,0.027423366483387928,0.09668898767316993
201,0.9894110270010139,0.04971809128272185,0.507875549996653,0.0004239341546869934,1.014388935947107,0.3116927501063849,0.1554566280117105,0.11591574298570391
202,0.990787764513561,0.049673703885985576,0.5079291696968891,0.0004244331170854505,1.014388935947107,0.29178924322058725,0.11494819150057811,0.11606992728418283
203,0.991394267886013,0.04982941705997253,0.5080023855494622,0.0004289977022111977,1.0640539586365572,0.26117764004406147,-0.1157792623099327,0.0913570231892711
204,0.9921740404754054,0.049815916193405,0.5080643709154729,0.0004293515396844847,1.0640539586365572,0.33899979491990573,-0.1595942146030698,0.124900189332233
205,0.9944711595865348,0.05022477202978158,0.5081592191107731,0.0004371000357088259,1.0640539586365572,0.34388098762389585,0.26525100163874976,0.1060071706769186
206,0.9955317889349979,0.05009032872708651,0.5082129080527972,0.0004392598547143234,1.0640539586365572,0.29149472002104276,0.1029176589328922,0.1017753345328054
207,0.9973313999043742,0.05036271023446232,0.5082994678333812,0.0004455857144328963,0.9914158339912159,0.3124747635693912,-0.18524929492501493,0.10527009589801872
208,0.9983148371927085,0.050095021024088256,0.5083546287466194,0.00044615215268662973,0.9914158339912159,0.2963749417405663,0.027241505043064062,0.11664618009583456
209,0.999672690772069,0.05017387219272426,0.5084321910885715,0.00045055569759365813,0.9914158339912159,0.2744961668560038,0.1854321947335837,0.09833027637591868
210,1.0012378465079463,0.050250085571136666,0.508486563370791,0.0004526656202150249,0.9914158339912159,0.29407306060732596,0.14998228882975206,0.10713991598645213
211,1.0014911130332962,0.05025228826368327,0.5085582977460084,0.00045566805584959676,1.018855988808322,0.25361507585174725,0.19409122665996464,0.09960520542409199
212,1.0041651907604257,0.051197073242865154,0.5086174081741268,0.0004659701547377744,1.018855988808322,0.30229495315359417,0.07916021347512106,0.08699647075463872
213,1.0047276546016877,0.05102080373329369,0.5087016945727729,0.00046648370253874724,1.018855988808322,0.29845639967138704,0.0033572220765084953,0.10795133885137778
214,1.0053999072891289,0.05084320754035133,0.5087564086178659,0.00046699070322224647,1.018855988808322,0.2882525348241532,0.03274238639083431,0.10570786262350065
215,1.007245912560668,0.050751271072163824,0.5088393352215419,0.0004685088314015315,0.9814768407230297,0.2914182875934261,0.08309907561828708,0.10741300793916463
216,1.007871536061734,0.050587728952095165,0.5088884467603205,0.0004690550706615334,0.9814768407230297,0.2601997170042877,-0.041581401359603386,0.10619381537721566
217,1.0086777955835062,0.05061112758414018,0.5089613436998592,0.0004711991985242058,0.9814768407230297,0.2550154489761695,-0.0066751597460242415,0.08864978847844954
218,1.0093197868943795,0.05072276714861958,0.5090160795186977,0.000474046742787145,0.9814768407230297,0.2842162314769884,0.06009207947511538,0.09424320417087997
219,1.0104187595925147,0.050865226750813,0.5091017300046481,0.00047730920922656926,0.9657837322511723,0.2995491722920962,-0.12831053005166507,0.11107780092710122
220,1.0116616326322714,0.05097807358299418,0.5091538559610154,0.00047829600057801015,0.9657837322511723,0.278185647241575,0.22592115458689796,0.09250957686346922
221,1.014021504979652,0.05107267845682238,0.5092438392510705,0.00048212553278589496,0.9657837322511723,0.312872662481001,-0.026884845559778662,0.11388728635015476
222,1.0152496500696273,0.05110483445355755,0.5092976989641448,0.0004839461492972428,0.9657837322511723,0.2792639641370251,0.14086782620478716,0.1004790742340014
223,1.0155905847904352,0.05108694358174046,0.5093882725667905,0.00048519772920500094,0.9480643549715863,0.3121444138612631,0.11806397514099462,0.11549866516827301
224,1.0170716919351948,0.05159387176113468,0.5094590091607041,0.0004924018193782898,0.9480643549715863,0.36393224563870336,-0.04943235558296363,0.12757160022435182
225,1.0179693942285362,0.051572113328158795,0.5095405526107077,0.0004956019766649709,0.9480643549715863,0.2813685837841751,0.1929084910110367,0.10056691698662856
226,1.0199611411932992,0.05249550418111525,0.5095982882971704,0.0005012272932002088,0.9480643549715863,0.30808021310903183,-0.30869992330221757,0.10368261279762349
227,1.020448432941807,0.052343019430791414,0.5096782069792345,0.0005020729335845226,1.0039854439966174,0.2743288300984385,-0.0013387995916570327,0.10297604324154312
228,1.0215276726109483,0.05256103820599132,0.5097378275984148,0.0005044673444568394,1.0039854439966174,0.3076620621071551,-0.19950275965801686,0.10681894714021485
229,1.023004577326557,0.052658246486896994,0.5098291735023561,0.0005083129755077071,1.0039854439966174,0.31124659598921145,-0.11718408322113533,0.12498202905509681
230,1.0248405626746402,0.05321532324249466,0.50989100346763,0.0005147915481147805,1.0039854439966174,0.30868291771903394,-0.08209568446878462,0.10508353487115152
231,1.0257387459100404,0.05334999641651874,0.5099651686413403,0.0005184396436716142,1.018658802631137,0.25410662174661025,0.04263471643402429,0.09996649628711517
232,1.0277802915443592,0.05406602404937051,0.5100297871454147,0.0005261603233786755,1.018658802631137,0.32629445000577506,-0.11898256217464963,0.11904138257412378
233,1.0286151455619466,0.0541799276659639,0.5101060639392924,0.0005316501695774282,1.018658802631137,0.2596200334346664,0.11016653489438755,0.09155899217449356
234,1.0307264826927405,0.05487417911505217,0.5101784207897175,0.0005391267505118029,1.018658802631137,0.36485618841042494,-0.21154772460481475,0.11296976686602055
235,1.0316841936835863,0.05470878194094643,0.5102556586875485,0.000541169329018138,0.9491780416857364,0.2599464001931424,0.20116706831038184,0.11535032035206172
236,1.033056887342718,0.05507452742972796,0.5103154025653035,0.0005477104563590137,0.9491780416857364,0.29472974621878717,0.14674504345387981,0.10668922311772318
237,1.0331251938610224,0.05492581897865382,0.5103929193350296,0.0005485669662300082,0.9491780416857364,0.2564120183467103,0.07997008965755477,0.09538450977195112
238,1.0334266270515504,0.05483198012302415,0.5104458216073512,0.0005493123671570827,0.9491780416857364,0.27055275136291784,0.18179124697643212,0.11068796458737135
239,1.0346645290730194,0.055055049333431666,0.510539614092894,0.0005534853008771288,0.957111073760652,0.3143778470805714,0.23319612959432728,0.11361860084375916
240,1.0383080669764606,0.05737841944770913,0.5106151046571604,0.0005763949001735551,0.957111073760652,0.3667709025766826,-0.2910679400181308,0.10151355633884179
241,1.0387751300616488,0.057238884522070904,0.5106980190828737,0.0005785742872214405,0.957111073760652,0.27510761964365593,-0.13897530925671003,0.09768668042208326
242,1.0397476855540548,0.05711781777982736,0.5107577151480971,0.000580325750600303,0.957111073760652,0.2990421076852306,0.1430973999811242,0.10991576966921662
243,1.040860129273298,0.0572140726195287,0.5108474183383195,0.0005857876615341923,1.0351575066240737,0.3000889732323118,0.2310108901185105,0.09702188659788613
244,1.0418156638013736,0.057389806119403336,0.5109183531379337,0.0005903229202277779,1.0351575066240737,0.34231559132397743,-0.0436956893364429,0.10814569791932752
245,1.0421984835877556,0.057349642540348675,0.5109927729764326,0.0005935225634637451,1.0351575066240737,0.24508225721595114,-0.013187345757674624,0.08361504854772811
246,1.0430091661398033,0.05724188797534604,0.5110517777072857,0.0005959360910173463,1.0351575066240737,0.29026152468410826,-0.05328860989994606,0.10845477020773896
247,1.0435275163008648,0.05708572552589306,0.5111425554522742,0.0005984574476750288,0.9610776533682235,0.29511789265447563,0.03608835293710172,0.11270481921370575
248,1.0454361417255458,0.05808653260270405,0.5112060532721814,0.0006097032919035215,0.9610776533682235,0.31039856473167904,0.21547025903452346,0.09806743441011162
249,1.0468838151906243,0.05832221536135762,0.5113032905315678,0.0006164754500950614,0.9610776533682235,0.3208199385221393,-0.09711621199806604,0.1109918731223776
250,1.0472801310178763,0.05814330414012667,0.5113604899842393,0.000617133760830599,0.9610776533682235,0.2811625880453776,0.11775453946375254,0.10785354544686332
251,1.0479119041790221,0.05801587573595955,0.5114578141418757,0.0006200144508138447,0.9779401972741025,0.32131808472461687,-0.04864236509808757,0.10893085825965051
252,1.0487766573186268,0.05810974363058075,0.5115143615357742,0.0006235906303376739,0.9779401972741025,0.27259196439105504,-0.015967088001797865,0.09813577139655806
253,1.0498441909734813,0.0587808724968221,0.5116064861089148,0.0006334236701651396,0.9779401972741025,0.29977464997576514,0.28662154926620537,0.09946614372288609
254,1.051256957711411,0.059448035520420654,0.511671083944678,0.0006396633270194897,0.9779401972741025,0.326926931627649,-0.2521193673912001,0.11365850079779787
255,1.0522938046125414,0.0593571362438592,0.5117596276526597,0.0006427231275244134,0.9847143653466336,0.2872492726038057,0.09550083706885516,0.10749023600901701
256,1.0531193607240037,0.059413528310860296,0.5118189113080621,0.0006435725686660227,0.9847143653466336,0.2914901991933677,-0.1977272675775892,0.10172782219240953
257,1.0538527449140838,0.059638287388940656,0.5119083202639594,0.000650289348449138,0.9847143653466336,0.2920095383031195,-0.09279142425245858,0.10099754021982704
258,1.0537723995688624,0.05949354479043517,0.5119555096700884,0.0006536079095733977,0.9847143653466336,0.2267388957127794,0.05830189202420805,0.0878776414034253
259,1.054718060100089,0.059465561218511376,0.5120441858953384,0.0006558723585042042,1.019574901564033,0.28540699837659517,-0.0049844225486894485,0.1002053170108968
260,1.0564985549792603,0.06033606540398841,0.5121112653480684,0.0006648165962069308,1.019574901564033,0.32803955925909284,-0.28676552762308893,0.09637487271503321
261,1.0575035371714938,0.060196573099840445,0.5122094250529311,0.0006662466083704988,1.019574901564033,0.31294222711056435,0.016931524686041585,0.11351461230398918
262,1.0582005130161927,0.06006278245923546,0.5122646474602973,0.0006667274932345315,1.019574901564033,0.26797327519814007,-0.13955474768583984,0.1089477010858578
263,1.0590757920459593,0.06033575101579317,0.51234900044219,0.0006725284276363146,1.0009668147851891,0.2750508297435822,0.16935279470367548,0.10396251392076529
264,1.0602076592278866,0.06114701440532755,0.5124077066602946,0.0006761215622036413,1.0009668147851891,0.300860272289314,-0.3776535210685355,0.09213714421065061
265,1.0612686345805638,0.06153129370381925,0.5125045913712993,0.000682460254158112,1.0009668147851891,0.31075278720072685,0.25062316371937426,0.10146558934395614
266,1.0616616229534064,0.06157069793148774,0.5125577841533286,0.0006850219999642498,1.0009668147851891,0.25341264283082304,0.07685587048288857,0.10123096037156397
267,1.0631367915780892,0.061717158436648614,0.5126557700864557,0.000690856402602626,0.9645163772058516,0.3153406875616209,-0.21806597886060053,0.11209370239536678
268,1.0637292581788484,0.061606953373489856,0.5127177669605218,0.0006920009255987251,0.9645163772058516,0.2967406610454632,0.06259302348966536,0.11479913148693267
269,1.0643664037674376,0.06178993568904798,0.512807299864705,0.0006982474405056916,0.9645163772058516,0.28575248209142523,-0.16587924069669568,0.09674151957633524
270,1.0656348536124338,0.06218821317232894,0.5128691844516824,0.000702018438226149,0.9645163772058516,0.29652488874665806,0.2404669594065069,0.1009755612635846
271,1.0671258772139376,0.06221501135331488,0.5129910613387099,0.0007073923512308446,0.924268932538794,0.3836253331740384,0.07580709425177626,0.12236764094271742
272,1.0700933843309586,0.06356056414736212,0.5130588242168646,0.0007112537138748061,0.924268932538794,0.3467447010989252,0.4301419627563369,0.11312201737850508
273,1.0728474543340651,0.06540766941537807,0.5131639151562619,0.0007329429106756195,0.924268932538794,0.3375131183308,-0.391815920794712,0.09314023175168028
274,1.0729403153818162,0.06526093156331782,0.5132219495968113,0.0007333132550693073,0.924268932538794,0.27244467831527275,-0.10794088186648405,0.10251516245963414
275,1.0739566113711576,0.06579528583294139,0.5133190785790867,0.0007447265440068961,0.9893935976905578,0.30857195850369107,-0.1866558666481842,0.10682233070665133
276,1.0739057226344868,0.06566073502152878,0.5133733895942048,0.0007450115382784198,0.9893935976905578,0.25544440155945974,-0.03598168105128801,0.09708941908080519
277,1.0742103175598283,0.06557942470228233,0.5134588230662342,0.0007467278427167102,0.9893935976905578,0.26780853796963877,0.1038531801813955,0.10500964892653113
278,1.0749303062629403,0.06548202938485762,0.5135258596626036,0.0007492432261268122,0.9893935976905578,0.3092067819718759,-0.006795037125216583,0.11425774628441569
279,1.0772536535794766,0.06714071344789961,0.5136426965587139,0.0007698620141121415,1.012116053931672,0.3660516662818562,-0.29622924427096925,0.10204434273513108
280,1.0786222106848131,0.06718268042267894,0.5137055737564465,0.0007723083054789915,1.012116053931672,0.2939486309641488,-0.14100153301794222,0.09485501022620905
281,1.079620827072263,0.06747281171243315,0.5137925342424471,0.0007800939071672574,1.012116053931672,0.2674355615101539,-0.08937478472598795,0.09772364860800326
282,1.0809054078367601,0.06785497276633976,0.5138598185254155,0.000786623302465105,1.012116053931672,0.306987984996729,0.061718094404041274,0.10216137722310989
283,1.081318362976805,0.06778678424760531,0.5139406545279591,0.000789134387955378,1.0356380252875783,0.25022229499303955,0.057721642240954246,0.0973658578968652
284,1.0824970293501441,0.0681803641242982,0.5140143601767091,0.0007939022377562637,1.0356380252875783,0.3439866874357497,0.25810216659611884,0.11532515454401551
285,1.082446992127825,0.06796355815514071,0.5140933397794266,0.0007949799530274621,1.0356380252875783,0.24205995183946563,0.032559446731689666,0.08671494199016888
286,1.0825113930128827,0.06773548844414212,0.5141517107518956,0.0007971564072206577,1.0356380252875783,0.26776499763103323,-0.016466934060754213,0.09858437223804493
287,1.0846059619536597,0.06883212711954755,0.5142511014082157,0.0008161697233591057,1.0214395088238222,0.31050799733845863,0.15168610931153928,0.10003238560602914
288,1.0856160251706926,0.0688902336238742,0.5143223481174231,0.0008188240849839311,1.0214395088238222,0.3221130763419207,0.03930863943391754,0.11286215584114415
289,1.0887704743986488,0.07031183009146715,0.5144305038024298,0.0008352698286214627,1.0214395088238222,0.3320283271346453,0.33218955275042333,0.1026343419226219
290,1.0887760636444168,0.07000256219710946,0.5144859344230044,0.0008359696334561049,1.0214395088238222,0.254784692945856,-0.09021858123039586,0.0979059862884764
291,1.089070955152036,0.0699489775289844,0.5145712079168137,0.0008384714933388542,1.071839428042111,0.259486598713183,0.09554348061402554,0.09067723820176811
292,1.0898832922241701,0.06979686377873948,0.5146404810143249,0.0008403033453927145,1.071839428042111,0.3131054054448737,-0.0036097329372431746,0.11042427849239274
293,1.0916938733605477,0.07042821800005702,0.5147405562225827,0.0008534424540910656,1.071839428042111,0.3069518719719914,0.0670444880777818,0.09944180623196981
294,1.0935704275246012,0.07033364331620064,0.5148108127107582,0.0008541333728090491,1.071839428042111,0.32487928163544927,0.1824607175770351,0.11955530669600795
295,1.0954809753244932,0.07028849312098559,0.5149147534204688,0.0008597428243420008,0.9783237816290489,0.3153121856568834,0.07306581604152405,0.10890709872063016
296,1.0968899264403287,0.07012145476989898,0.5149892364593187,0.0008609505233101179,0.9783237816290489,0.33400384622828305,0.01879073093763919,0.1255338379629493
297,1.0966088083414214,0.06991772203377225,0.5150903234328779,0.0008626413769197341,0.9783237816290489,0.3017269456138108,-0.06738190987394993,0.10270526479184838
298,1.0975886590314594,0.07034047746231564,0.5151576951353082,0.0008672788641506849,0.9783237816290489,0.3012503497820538,-0.1535980003564412,0.10076043129901863
299,1.0980106257830111,0.070317831153423,0.5152687567371239,0.0008724415471119024,0.9576317938340921,0.3328953006273916,0.016465643629079395,0.11380039236355512
300,1.0986465021215466,0.07038603761822282,0.51533073521424,0.0008744132798850892,0.9576317938340921,0.28046198640791803,0.17605512422662165,0.09873774064720518
301,1.0988728407447133,0.07042152395323259,0.515421943024459,0.0008763542229256051,0.9576317938340921,0.27260077094579405,0.12824899459656197,0.10641674879521387
302,1.100379108244034,0.07159306334975517,0.5154771661163071,0.0008834240211540193,0.9576317938340921,0.2625338678585979,0.326256258974031,0.09553976909093499
303,1.0997793544930516,0.07137875695215054,0.5155726079862342,0.0008860832647498101,1.0027808254108466,0.2853752952855632,-0.07859002949900544,0.10377594930596061
304,1.1001662067730986,0.07118554050065656,0.5156369719206805,0.0008866627131981152,1.0027808254108466,0.2892469157189087,-0.08141957159378556,0.11054350002696996
305,1.1000932713313925,0.0710809585305756,0.5157350390767085,0.0008896941476961874,1.0027808254108466,0.29320901120923815,0.17289511563416637,0.09654427051228405
306,1.1002188707010123,0.07095564622596848,0.5157938370488423,0.0008901066918824899,1.0027808254108466,0.26696248786326643,0.12901233995603842,0.10157226093233505
307,1.1012695307726823,0.07113582140698993,0.5158851553377587,0.0008989223967894565,1.0032489904248736,0.27791597319563405,-0.16526483199405945,0.10367028277786386
308,1.1025469555336247,0.07133656491793279,0.5159496362132919,0.0009052874676982794,1.0032489904248736,0.2842944518457732,0.02001818419749061,0.09682817649333213
309,1.102906130996498,0.07115515864982071,0.5160490703034932,0.0009060168440445769,1.0032489904248736,0.29736964210920924,-0.008779415274872132,0.10728146187258922
310,1.1034243637123602,0.07097605408241996,0.5161139588131852,0.0009073726856520123,1.0032489904248736,0.28818868298415523,-0.09450376775144298,0.10569288797141305
311,1.1039111299551199,0.07093062428764885,0.5162063688892957,0.0009098439198318484,1.0537666267814525,0.2734595196067952,-0.18015429986588324,0.09384421253210466
312,1.1045085366738125,0.07138511198769673,0.5162688110572082,0.0009139260994167064,1.0537666267814525,0.2891850493704462,-0.3143366711057126,0.099093848199144
313,1.1066055713869316,0.07236467346176927,0.5163700076935754,0.0009297862885946665,1.0537666267814525,0.3049747490270761,0.021439817288241837,0.1007317231164034
314,1.1076280028120011,0.0728700185977534,0.5164464101854741,0.0009414389596698549,1.0537666267814525,0.32600795602803034,0.06991537012470317,0.08401389699526415
315,1.1085486807124194,0.07271467444948006,0.516550269546932,0.0009450315678530112,0.9758855987211092,0.3090622128426063,0.152439901454556,0.10948982653587916
316,1.1086130965468812,0.07258189782476324,0.5166239038656059,0.0009462594695047923,0.9758855987211092,0.3224762453473489,-0.12426444667312868,0.10945248015925686
317,1.1106950100586996,0.07295868093925459,0.5167311428774409,0.0009539168202615741,0.9758855987211092,0.32016576463326146,-0.16662064912693592,0.12807277908218123
318,1.112371144933616,0.07391499730802492,0.5167978104264486,0.0009600506180484727,0.9758855987211092,0.31141983060043243,0.34450698886977543,0.1031028496075319
319,1.1120994721880737,0.07382297859043206,0.5168962152435462,0.0009616289589065785,1.060118189355529,0.28709524499047806,-0.022720891546427494,0.09264878619589827
320,1.1119098845015207,0.07351012718556146,0.5169537651974317,0.0009622637835665749,1.060118189355529,0.25236590951941984,0.004490955378409731,0.09196770598864608
321,1.1128587188781836,0.07365164685368193,0.5170678216255623,0.0009694412998019771,1.060118189355529,0.3359353568747799,0.2664467918573676,0.12332774157986542
322,1.1131472218168919,0.07348544565259227,0.5171324551211739,0.0009699901038463603,1.060118189355529,0.2832768251563842,-0.001275062732004647,0.10295364069671288
323,1.1130098573993616,0.07323409588533418,0.5172222898130495,0.0009707937984648342,1.0540793677398455,0.2648760379315338,-0.015316619546198696,0.09359331378675297
324,1.1141506118571183,0.07362387496922297,0.5172922908447425,0.0009789195414130593,1.0540793677398455,0.2988329887918005,0.10582437173663826,0.09224029518792481
325,1.1143891617028567,0.07350311318510237,0.5173911032255979,0.000980404329533969,1.0540793677398455,0.288459148466768,-0.03738453655845423,0.099148381745539
326,1.11413194571842,0.07329729437872229,0.5174528054700781,0.0009814277777183767,1.0540793677398455,0.2729186620470625,0.10995689186503187,0.10152023737549745
327,1.1142978360518363,0.0729308477570373,0.5175500002820861,0.0009825478213722628,1.0125380817809273,0.28603831327454143,-0.033350070392126126,0.10139953012509562
328,1.1150749371275208,0.07291503616171661,0.5175997416013747,0.0009847338461995943,1.0125380817809273,0.21949932752850781,-0.11902147214415056,0.08776062494037486
329,1.1154010794577613,0.07300288415727052,0.5176935649338482,0.0009904924825079999,1.0125380817809273,0.27194582163799036,-0.16897101399488654,0.08680610895366556
330,1.1157347939341367,0.07268744105722443,0.5177585358639932,0.0009932104234490328,1.0125380817809273,0.28395734198143324,0.1403776555858558,0.10342746393091225
331,1.1163811621235107,0.07266003743815505,0.5178504005199634,0.0009994326085592887,1.0157432106676088,0.2712047205575242,0.19305445952607755,0.10072253738520288
332,1.1173497552059872,0.07314554726684798,0.5179102509357135,0.0010022461382835296,1.0157432106676088,0.2754111386810675,0.27994767052593306,0.10251955771969311
333,1.1180665976384114,0.07338985348890165,0.5180133421857613,0.001010269937351332,1.0157432106676088,0.30268081625037974,0.1514249251398384,0.09935872698631078
334,1.118677928736283,0.07313075827947753,0.5180701121666138,0.0010105507793566606,1.0157432106676088,0.2500370215620478,-0.0493114561807769,0.10297057932525973
335,1.1200021625376886,0.07345972981193863,0.5181759996501788,0.001018523532978183,1.0052276682498418,0.3076709231292027,0.009148130839219988,0.10282796136488159
336,1.120300959085788,0.07349425485771577,0.518240825302476,0.0010226953933390411,1.0052276682498418,0.27877586238960883,-0.011964461645987405,0.09981558902036745
337,1.121977277639491,0.07459816301956282,0.5183540246639172,0.0010422827323673925,1.0052276682498418,0.3316003329033915,0.2880592384254434,0.09124760692731179
338,1.1228473116878563,0.07484423062483253,0.5184256719602591,0.0010477268187772592,1.0052276682498418,0.3116953637333367,0.12670227874708861,0.10915293300375772
339,1.1234572954310615,0.07525305702042281,0.5185118138778223,0.001058715615575062,1.0829720779709544,0.25112193609168476,0.10373769816995093,0.08843286763793923
340,1.1249604898374754,0.07617771641340874,0.5185937214265528,0.0010703624637895788,1.0829720779709544,0.3602124408328066,-0.1945828656740482,0.10013310750028775
341,1.1258005643149247,0.07662121182013519,0.5187038739615552,0.0010801629618153656,1.0829720779709544,0.3190464192289606,-0.09568163199858809,0.11080650868207051
342,1.1260891634416987,0.07646837838224138,0.5187647581748212,0.0010816373642823377,1.0829720779709544,0.2621682832327868,0.09532184011571405,0.09424200513925708
343,1.1277339880493074,0.07674769759447787,0.5188667267117739,0.0010867088276841962,0.9256728574958545,0.29709620938142234,0.2754183832370237,0.12127019291976153
344,1.1278597502732899,0.0766203996559,0.5189244513944167,0.0010890790943415669,0.9256728574958545,0.24693116361810052,0.05660638654769621,0.08817341574524624
345,1.1316402773729566,0.07912342157932603,0.5190651547846734,0.0011187939363297736,0.9256728574958545,0.41057591125346465,0.36795366418173586,0.10451913289522699
346,1.1327027004848997,0.07932428980393971,0.5191336000254255,0.0011254220941608144,0.9256728574958545,0.29529525305862125,0.15393602661302164,0.09798620909226212
347,1.1330294666771041,0.07930729505430771,0.5192315055833195,0.001130663178588636,1.1005991401516741,0.2810458767529046,0.09677969675056022,0.08560282772959123
348,1.1334189888258335,0.07905105524304785,0.519294456259353,0.0011310153134284956,1.1005991401516741,0.2682480471402267,-0.02120387882608687,0.09625982413629776
349,1.1339744498012452,0.07907782798314121,0.5193963737735926,0.001136187110463518,1.1005991401516741,0.2900687629950754,-0.13565240921798197,0.10340988125398783
350,1.134418381812711,0.07888912978194215,0.5194717950284553,0.0011369430350733748,1.1005991401516741,0.3185107122644869,-0.037319623022658066,0.11080950358978121
351,1.134110546767364,0.07888751786839023,0.5195552699166469,0.0011388939413693939,1.0887496616011365,0.23737998840375238,0.14002186465278985,0.08731260269890294
352,1.135274329832765,0.07976720031653946,0.5196333093744179,0.0011491127844601393,1.0887496616011365,0.3297344857910868,-0.1973536046169903,0.10245105749142393
353,1.1353288691841166,0.07955494208179496,0.5197341964209075,0.0011523973877223842,1.0887496616011365,0.28465645317022803,0.07555294570304875,0.09593865538535722
354,1.1351082316435808,0.07947416827403744,0.5197873627458371,0.0011540165065397952,1.0887496616011365,0.22797996235298215,0.05032935128132692,0.09160530471315116
355,1.1356663460292815,0.07956055667583854,0.5198772504229227,0.00115775186122695,1.058784733499034,0.2565273442697657,0.10792194871180519,0.09220825894369311
356,1.1352591474346105,0.0792042260871087,0.519941797266407,0.0011589798588060322,1.058784733499034,0.2712943133331289,0.04560541785716552,0.08121044633157211
357,1.1348292977441585,0.07901506793262499,0.5200364799022853,0.0011592817593546472,1.058784733499034,0.26808404643464295,-0.045492439444434096,0.10049090868677471
358,1.1356864811101033,0.07934839087225402,0.5201082258510002,0.0011660066030280602,1.058784733499034,0.3076238980223762,0.14375517482517253,0.09816221296990686
359,1.1377691060080481,0.08001695517581564,0.5202203368067202,0.0011769079586801097,0.9569922683720075,0.31840785068485994,0.08063370263287314,0.11298141494938702
360,1.1389319060632406,0.08069179603234998,0.5202876144255795,0.0011893329985602909,0.9569922683720075,0.2870981923620432,0.22174172715101192,0.09777235564015982
361,1.1391154493346483,0.08074231620393175,0.5203877602425784,0.0011936981745121226,0.9569922683720075,0.28407265759389316,-0.2167207093455288,0.10604216214536759
362,1.139440285411746,0.08048156592977,0.5204631691601963,0.001194827282668913,0.9569922683720075,0.3181309598340742,-0.07664227684029766,0.11454136008053432
363,1.139513009528961,0.08026159904938288,0.5205622475956927,0.0011954819757304998,1.0090246162724334,0.27748520185985126,-0.028440367023343346,0.10160943383118791
364,1.1426443254926995,0.08282898036996356,0.5206414521592265,0.0012178862262005132,1.0090246162724334,0.3527324228872808,0.3821574884565833,0.09502706229689245
365,1.1430159868350074,0.08270900798715117,0.5207329547811417,0.0012243217633867687,1.0090246162724334,0.26115561586847374,-0.04217521204400713,0.10143304267121557
366,1.1432111804147949,0.0824679518116474,0.5207929217348084,0.0012256868715784892,1.0090246162724334,0.25381300425533937,-0.04282784137161342,0.10464562572203812
367,1.1431002493858793,0.08237514420469647,0.5208933669612011,0.0012273190522051403,0.9924166392077444,0.28227205161845464,0.019108116141886733,0.10505637683182491
368,1.143972992668948,0.08301758168870559,0.5209665072406839,0.0012376541543702671,0.9924166392077444,0.30286642929693713,0.13214202355354396,0.10475815818855792
